,index,id,name,images,imageAlt,tax,businessUnit,showSexualContent,productGroupId,hasReviewPhoto,cardType,sections,variants,categoryHierarchy,categoryId,categoryName,url,merchantId,campaignId,promotions,rushDeliveryDuration,freeCargo,campaignName,listingId,winnerVariant,itemNumber,discountedPriceInfo,hasVideoContent,hasCrossPromotion,hasCollectableCoupon,sameDayShipping,lowestPriceDuration,isLegalRequirementConfirmed,badges,brand.id,brand.name,ratingScore.averageRating,ratingScore.totalCount,price.sellingPrice,price.originalPrice,price.discountedPrice,price.buyingPrice,stamps,collectableCouponDiscount
824,8,114233257,Büyük Ahşap Fitilli Marin Temalı Ocean Breeze Vegan Mum,"['/ty292/product/media/images/20220112/9/25290555/185184320/1/1_org_zoom.jpg', '/ty291/product/media/images/20220112/9/25290555/185184320/2/2_org_zoom.jpg']",Missi Büyük Ahşap Fitilli Marin Temalı Ocean Breeze Vegan Mum,18,Ev Dekorasyon,True,99971272,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.9, 'buyingPrice': 0, 'originalPrice': 119.9, 'sellingPrice': 119.9}, 'listingId': '83fb908c2404a8381c53ec3faa55e871', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-marin-temali-ocean-breeze-vegan-mum-p-114233257?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,83fb908c2404a8381c53ec3faa55e871,Tek Ebat,185184320,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,5.0,2.0,119.9,119.9,119.9,0,,
825,9,113943875,Büyük Ahşap Fitilli Limon Çiçeği Vegan Mum,"['/ty292/product/media/images/20220111/21/25178977/184813899/1/1_org_zoom.jpg', '/ty292/product/media/images/20220111/21/25178977/184813899/2/2_org_zoom.jpg']",Missi Büyük Ahşap Fitilli Limon Çiçeği Vegan Mum,18,Ev Dekorasyon,True,99698224,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': 'e9e1babd1259021300c9df0ed793471b', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-limon-cicegi-vegan-mum-p-113943875?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,e9e1babd1259021300c9df0ed793471b,Tek Ebat,184813899,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.361111111111111,36.0,119.88,119.88,119.88,0,,
826,10,99218659,Büyük Ahşap Fitilli Cold Brew Coffe Vegan Mum,['/ty106/product/media/images/20210418/11/81047742/164976980/0/0_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Cold Brew Coffe Vegan Mum,18,Ev Dekorasyon,True,86030153,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': '12458b57eeadc7a4616b6bc4997194c0', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-cold-brew-coffe-vegan-mum-p-99218659?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,12458b57eeadc7a4616b6bc4997194c0,Tek Ebat,164976980,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,,,119.88,119.88,119.88,0,,
827,11,88775761,Büyük Ahşap Fitilli Chaı Tea Latte Vegan Mum,"['/ty344/product/media/images/20220228/12/59888241/148404285/1/1_org_zoom.jpg', '/ty343/product/media/images/20220228/12/59888241/148404285/2/2_org_zoom.jpg']",Missi Büyük Ahşap Fitilli Chaı Tea Latte Vegan Mum,18,Ev Dekorasyon,True,76608924,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': 'd9a2f76e37bf8edff5ac937a3155b9ac', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-chai-tea-latte-vegan-mum-p-88775761?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,d9a2f76e37bf8edff5ac937a3155b9ac,Tek Ebat,148404285,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,3.962962962962963,27.0,119.88,119.88,119.88,0,,
828,12,88772024,Büyük Ahşap Fitilli Coffe Mocha Vegan Mum,"['/ty292/product/media/images/20220111/21/25174121/148396171/1/1_org_zoom.jpg', '/ty291/product/media/images/20220111/21/25174121/148396171/2/2_org_zoom.jpg']",Missi Büyük Ahşap Fitilli Coffe Mocha Vegan Mum,18,Ev Dekorasyon,True,76605883,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': '61fecb5bb227423b9dbae6509648c980', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-coffe-mocha-vegan-mum-p-88772024?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,61fecb5bb227423b9dbae6509648c980,Tek Ebat,148396171,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,1.0,1.0,119.88,119.88,119.88,0,,
829,13,77513297,Büyük Ahşap Fitilli Sandal Wood Vegan Mum,['/ty326/product/media/images/20220206/11/45723177/131986809/1/1_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Sandal Wood Vegan Mum,18,Ev Dekorasyon,True,66201052,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': 'dafb0f159422a1db9b4a413db9012af2', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-sandal-wood-vegan-mum-p-77513297?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,dafb0f159422a1db9b4a413db9012af2,Tek Ebat,131986809,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.6,20.0,119.88,119.88,119.88,0,,
830,14,74630999,Büyük Ahşap Fitilli Gardenya Vegan Mum,['/ty293/product/media/images/20220112/12/25359509/128141700/1/1_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Gardenya Vegan Mum,18,Ev Dekorasyon,True,63898495,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': 'e762f1e56c7239f9855880c6325b4261', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-gardenya-vegan-mum-p-74630999?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,e762f1e56c7239f9855880c6325b4261,Tek Ebat,128141700,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.222222222222222,9.0,119.88,119.88,119.88,0,,
831,15,74629148,Büyük Ahşap Fitilli Dark Amber Vegan Mum,['/ty342/product/media/images/20220228/12/59889500/128138986/1/1_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Dark Amber Vegan Mum,18,Ev Dekorasyon,True,63896817,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': '3d7f15fc7464a40ba161ef14215dc652', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-dark-amber-vegan-mum-p-74629148?boutiqueId=61&merchantId=174,174,61,[],24,True,Tüm Ürünler,3d7f15fc7464a40ba161ef14215dc652,Tek Ebat,128138986,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.369565217391305,46.0,119.88,119.88,119.88,0,,
832,16,55116322,Büyük Bardak Içi Çiçekli Black Vanilya Vegan Mum,"['/ty297/product/media/images/20220118/12/27863886/97704401/1/1_org_zoom.jpg', '/ty297/product/media/images/20220118/12/27863886/97704401/2/2_org_zoom.jpg', '/ty298/product/media/images/20220118/12/27863886/97704401/3/3_org_zoom.jpg']",Missi Büyük Bardak Içi Çiçekli Black Vanilya Vegan Mum,18,Ev Dekorasyon,True,46699748,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.88, 'buyingPrice': 0, 'originalPrice': 119.88, 'sellingPrice': 119.88}, 'listingId': '67be18e1f12da925c68e4a11d9e4c942', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-bardak-ici-cicekli-black-vanilya-vegan-mum-p-55116322?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,67be18e1f12da925c68e4a11d9e4c942,Tek Ebat,97704401,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.333333333333333,3.0,119.88,119.88,119.88,0,,
833,17,682207816,Dekoratif Beton Saksı Içinde Kahve Kokulu Vegan Mum Doğal Terapi Mum,['/ty810/product/media/images/20230403/11/317503425/902791773/1/1_org_zoom.jpg'],MONSİEURCANDLE Dekoratif Beton Saksı Içinde Kahve Kokulu Vegan Mum Doğal Terapi Mum,18,Ev Dekorasyon,True,526981137,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119, 'buyingPrice': 0, 'originalPrice': 119, 'sellingPrice': 119}, 'listingId': 'fa095f2cb368b7740f62e0f7e27686fd', 'campaignId': 61, 'merchantId': 786188, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/monsieurcandle/dekoratif-beton-saksi-icinde-kahve-kokulu-vegan-mum-dogal-terapi-mum-p-682207816?boutiqueId=61&merchantId=786188,786188,61,"[{'id': 6964147, 'name': ""300 TL'ye 15 TL İndirim"", 'shortName': 'Çok Al Az Öde', 'promotionEndDate': '2023-04-03T23:59:00'}]",0,True,Tüm Ürünler,fa095f2cb368b7740f62e0f7e27686fd,Tek Ebat,902791773,,False,False,False,False,,False,"[{'title': 'Çok Al Az Öde', 'type': 'TAKE_MORE_PAY_LESS'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1833489,MONSİEURCANDLE,,,119.0,119.0,119.0,0,,
834,18,450672114,Dekoratif Minik Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 3lü,"['/ty633/product/media/images/20221210/0/233094044/644824713/1/1_org_zoom.jpg', '/ty633/product/media/images/20221210/0/233094044/644824713/2/2_org_zoom.jpg', '/ty634/product/media/images/20221210/0/233094044/644824713/3/3_org_zoom.jpg']",Cageartstudio Dekoratif Minik Ayıcık Mum - Kokulu Vegan Soya Wax Mumu 3lü,18,Ev Dekorasyon,True,323042374,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119, 'buyingPrice': 0, 'originalPrice': 119, 'sellingPrice': 119}, 'listingId': '479f5edd7f3054b7ad47d555c0e0148e', 'campaignId': 61, 'merchantId': 321449, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/cageartstudio/dekoratif-minik-ayicik-mum-kokulu-vegan-soya-wax-mumu-3lu-p-450672114?boutiqueId=61&merchantId=321449,321449,61,[],0,True,Tüm Ürünler,479f5edd7f3054b7ad47d555c0e0148e,Tek Ebat,644824713,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",151639,Cageartstudio,5.0,1.0,119.0,119.0,119.0,0,,
835,19,348993443,%100 Doğal Kokulu Mum,"['/ty523/product/media/images/20220906/9/169648497/559653653/1/1_org_zoom.jpg', '/ty522/product/media/images/20220906/9/169648497/559653653/2/2_org_zoom.jpg']",Fısıltı %100 Doğal Kokulu Mum,18,Ev Dekorasyon,True,284455742,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119, 'buyingPrice': 0, 'originalPrice': 119, 'sellingPrice': 119}, 'listingId': '4dae9c3d2ffa29df9e5a572323cf8cc9', 'campaignId': 61, 'merchantId': 608984, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/fisilti/100-dogal-kokulu-mum-p-348993443?boutiqueId=61&merchantId=608984,608984,61,[],0,True,Tüm Ürünler,4dae9c3d2ffa29df9e5a572323cf8cc9,Tek Ebat,559653653,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1485233,Fısıltı,,,119.0,119.0,119.0,0,,
836,20,348939155,%100 Doğal Kokulu Mum,"['/ty522/product/media/images/20220905/23/169572261/559573528/1/1_org_zoom.jpg', '/ty523/product/media/images/20220905/23/169572261/559573528/2/2_org_zoom.jpg']",Fısıltı %100 Doğal Kokulu Mum,18,Ev Dekorasyon,True,284455742,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119, 'buyingPrice': 0, 'originalPrice': 119, 'sellingPrice': 119}, 'listingId': '2989d0a9dcd274ef78096dc513f1fcb1', 'campaignId': 61, 'merchantId': 608984, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/fisilti/100-dogal-kokulu-mum-p-348939155?boutiqueId=61&merchantId=608984,608984,61,[],0,True,Tüm Ürünler,2989d0a9dcd274ef78096dc513f1fcb1,Tek Ebat,559573528,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1485233,Fısıltı,,,119.0,119.0,119.0,0,,
837,21,94455288,Büyük Ahşap Fitilli Palo Santo Vegan Mum,"['/ty293/product/media/images/20220112/9/25290537/157464685/1/1_org_zoom.jpg', '/ty292/product/media/images/20220112/9/25290537/157464685/2/2_org_zoom.jpg']",Missi Büyük Ahşap Fitilli Palo Santo Vegan Mum,18,Ev Dekorasyon,True,81807006,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.9, 'buyingPrice': 0, 'originalPrice': 116.55, 'sellingPrice': 119.9}, 'listingId': 'fc68141a94a079bffff7770c4cadf860', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-palo-santo-vegan-mum-p-94455288?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,fc68141a94a079bffff7770c4cadf860,Tek Ebat,157464685,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.580645161290323,31.0,119.9,116.55,119.9,0,,
838,22,77512387,Büyük Ahşap Fitilli Dark Wood Vegan Mum,['/ty293/product/media/images/20220112/12/25363724/131985902/1/1_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Dark Wood Vegan Mum,18,Ev Dekorasyon,True,66200274,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.9, 'buyingPrice': 0, 'originalPrice': 116.55, 'sellingPrice': 119.9}, 'listingId': '46c5dad0970446814722e5b5681f1e7d', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-dark-wood-vegan-mum-p-77512387?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,46c5dad0970446814722e5b5681f1e7d,Tek Ebat,131985902,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,5.0,4.0,119.9,116.55,119.9,0,,
839,23,74630511,Büyük Ahşap Fitilli Geceyarısı Çiçeği Vegan Mum,['/ty291/product/media/images/20220112/12/25363819/128141019/1/1_org_zoom.jpg'],Missi Büyük Ahşap Fitilli Geceyarısı Çiçeği Vegan Mum,18,Ev Dekorasyon,True,63898045,True,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 119.9, 'buyingPrice': 0, 'originalPrice': 113.35, 'sellingPrice': 119.9}, 'listingId': '8f09eb473883589c6bb5d56e1eac332a', 'campaignId': 61, 'merchantId': 174, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/missi/buyuk-ahsap-fitilli-geceyarisi-cicegi-vegan-mum-p-74630511?boutiqueId=61&merchantId=174,174,61,[],0,True,Tüm Ürünler,8f09eb473883589c6bb5d56e1eac332a,Tek Ebat,128141019,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",143583,Missi,4.288461538461538,52.0,119.9,113.35,119.9,0,,
840,0,647424861,"Soya Mum,%100 Doğal,vegan,el Yapımı,kokulu Hindistan Cevizi Mum","['/ty728/product/media/images/20230210/17/279119734/855136287/1/1_org_zoom.jpg', '/ty727/product/media/images/20230210/17/279119734/855136287/2/2_org_zoom.jpg']","Hytte Candle Soya Mum,%100 Doğal,vegan,el Yapımı,kokulu Hindistan Cevizi Mum",18,Ev Dekorasyon,True,505196058,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 115, 'buyingPrice': 0, 'originalPrice': 115, 'sellingPrice': 115}, 'listingId': '4657d9f908fa6fde1e2fc5df610a62d2', 'campaignId': 61, 'merchantId': 752444, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/hytte-candle/soya-mum-100-dogal-vegan-el-yapimi-kokulu-hindistan-cevizi-mum-p-647424861?boutiqueId=61&merchantId=752444,752444,61,[],0,True,Tüm Ürünler,4657d9f908fa6fde1e2fc5df610a62d2,Tek Ebat,855136287,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1786888,Hytte Candle,,,115.0,115.0,115.0,0,,
841,1,418864099,"Vanilya Kokulu 3'lü Mini Piramit Soya Mumu,%100 Doğal Vegan Mum,dekoratif El Yapımı Mum","['/ty610/product/media/images/20221126/3/221921022/632034700/1/1_org_zoom.jpg', '/ty610/product/media/images/20221126/3/221921022/632034700/2/2_org_zoom.jpg', '/ty609/product/media/images/20221126/3/221921022/632034700/3/3_org_zoom.jpg', '/ty609/product/media/images/20221126/3/221921022/632034700/4/4_org_zoom.jpg', '/ty609/product/media/images/20221126/3/221921022/632034700/5/5_org_zoom.jpg']","Candle Brown Vanilya Kokulu 3'lü Mini Piramit Soya Mumu,%100 Doğal Vegan Mum,dekoratif El Yapımı Mum",18,Ev Dekorasyon,True,317087868,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 115, 'buyingPrice': 0, 'originalPrice': 115, 'sellingPrice': 115}, 'listingId': '3ea79b5e9db3ecdec8a7c786be7b067e', 'campaignId': 61, 'merchantId': 634616, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/candle-brown/vanilya-kokulu-3-lu-mini-piramit-soya-mumu-100-dogal-vegan-mum-dekoratif-el-yapimi-mum-p-418864099?boutiqueId=61&merchantId=634616,634616,61,[],24,True,Tüm Ürünler,3ea79b5e9db3ecdec8a7c786be7b067e,Tek Ebat,632034700,,False,False,False,False,,False,"[{'title': 'Hızlı Teslimat', 'type': 'RUSH_DELIVERY'}, {'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1740727,Candle Brown,5.0,1.0,115.0,115.0,115.0,0,,
842,2,339128325,Aromaterapi Sandal Ağacı Kokulu Mum Soya Wax % 100 Naturel (VEGAN) Dekoratif Mum,"['/ty505/product/media/images/20220812/9/158357024/542017783/1/1_org_zoom.jpg', '/ty505/product/media/images/20220812/9/158357024/542017783/2/2_org_zoom.jpg']",wendore sihirli kokular Aromaterapi Sandal Ağacı Kokulu Mum Soya Wax % 100 Naturel (VEGAN) Dekoratif Mum,18,Ev Dekorasyon,True,275577232,False,PRODUCT,"[{'id': '12'}, {'id': '7'}, {'id': '101400'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 114.9, 'buyingPrice': 0, 'originalPrice': 114.9, 'sellingPrice': 114.9}, 'listingId': '586393cfb5a0d7f7522b0cfb3158a178', 'campaignId': 61, 'merchantId': 541755, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/wendore-sihirli-kokular/aromaterapi-sandal-agaci-kokulu-mum-soya-wax-100-naturel-vegan-dekoratif-mum-p-339128325?boutiqueId=61&merchantId=541755,541755,61,[],0,True,Tüm Ürünler,586393cfb5a0d7f7522b0cfb3158a178,Tek Ebat,542017783,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1633974,wendore sihirli kokular,,,114.9,114.9,114.9,0,,
843,3,338791455,Aromaterapi Mora Mora Kokulu Mum Soya Wax %100 Naturel (VEGAN) Dekoratif Mum,"['/ty505/product/media/images/20220811/10/157795025/541126898/1/1_org_zoom.jpg', '/ty504/product/media/images/20220811/10/157795025/541126898/2/2_org_zoom.jpg']",wendore sihirli kokular Aromaterapi Mora Mora Kokulu Mum Soya Wax %100 Naturel (VEGAN) Dekoratif Mum,18,Ev Dekorasyon,True,275577232,False,PRODUCT,"[{'id': '7'}, {'id': '101400'}, {'id': '12'}]","[{'attributeValue': 'Tek Ebat', 'attributeName': 'beden', 'price': {'discountedPrice': 114.9, 'buyingPrice': 0, 'originalPrice': 114.9, 'sellingPrice': 114.9}, 'listingId': '9ea1ce4fb92fa50fbdf7380a77d7180b', 'campaignId': 61, 'merchantId': 541755, 'discountedPriceInfo': '', 'hasCollectableCoupon': False, 'sameDayShipping': False}]",Ev/Mum & Kandil/Ev & Mobilya/Ev Dekorasyon,1880,Mum & Kandil,/wendore-sihirli-kokular/aromaterapi-mora-mora-kokulu-mum-soya-wax-100-naturel-vegan-dekoratif-mum-p-338791455?boutiqueId=61&merchantId=541755,541755,61,[],0,True,Tüm Ürünler,9ea1ce4fb92fa50fbdf7380a77d7180b,Tek Ebat,541126898,,False,False,False,False,,False,"[{'title': 'Kargo Bedava', 'type': 'FREE_CARGO'}]",1633974,wendore sihirli kokular,5.0,1.0,114.9,114.9,114.9,0,,
